2025-09-19 18:21:21 | INFO | Processed message from Eve, sentiment=0.23
2025-09-19 18:25:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:25:26', 'category': 'tech', 'sentiment': 0.98, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-19 18:25:26 | INFO | Processed message from Eve, sentiment=0.98
2025-09-19 18:25:31 | INFO | {'message': 'I just tried a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:25:31', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-19 18:25:31 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:25:31', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-19 18:25:31 | INFO | Processed message from Charlie, sentiment=0.11
2025-09-19 18:25:36 | INFO | {'message': 'I just shared Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-19 18:25:36', 'category': 'tech', 'sentiment': 0.99, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-19 18:25:36 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-19 18:25:36', 'category': 'tech', 'sentiment': 0.99, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-19 18:25:36 | INFO | Processed message from Bob, sentiment=0.99
2025-09-19 18:25:41 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:25:41', 'category': 'tech', 'sentiment': 0.03, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-19 18:25:41 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:25:41', 'category': 'tech', 'sentiment': 0.03, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-19 18:25:41 | INFO | Processed message from Alice, sentiment=0.03
2025-09-19 18:25:46 | INFO | {'message': 'I just found a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:25:46', 'category': 'humor', 'sentiment': 0.14, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-19 18:25:46 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:25:46', 'category': 'humor', 'sentiment': 0.14, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-19 18:25:46 | INFO | Processed message from Charlie, sentiment=0.14
2025-09-19 18:25:51 | INFO | {'message': 'I just found recipe! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:25:51', 'category': 'food', 'sentiment': 0.82, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-19 18:25:51 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found recipe! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:25:51', 'category': 'food', 'sentiment': 0.82, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-19 18:25:51 | INFO | Processed message from Eve, sentiment=0.82
2025-09-19 18:25:56 | INFO | {'message': 'I just shared Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:25:56', 'category': 'tech', 'sentiment': 0.58, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-19 18:25:56 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:25:56', 'category': 'tech', 'sentiment': 0.58, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-19 18:25:56 | INFO | Processed message from Alice, sentiment=0.58
2025-09-19 18:26:01 | INFO | {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:01', 'category': 'humor', 'sentiment': 0.44, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-19 18:26:01 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:01', 'category': 'humor', 'sentiment': 0.44, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-19 18:26:01 | INFO | Processed message from Alice, sentiment=0.44
2025-09-19 18:26:06 | INFO | {'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-19 18:26:06', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-09-19 18:26:06 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-19 18:26:06', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-09-19 18:26:06 | INFO | Processed message from Eve, sentiment=0.66
2025-09-19 18:26:11 | INFO | {'message': 'I just shared travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:11', 'category': 'travel', 'sentiment': 0.82, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-19 18:26:11 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:11', 'category': 'travel', 'sentiment': 0.82, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-19 18:26:11 | INFO | Processed message from Alice, sentiment=0.82
2025-09-19 18:26:16 | INFO | {'message': 'I just shared an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-19 18:26:16', 'category': 'other', 'sentiment': 0.35, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-19 18:26:16 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-19 18:26:16', 'category': 'other', 'sentiment': 0.35, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-19 18:26:16 | INFO | Processed message from Eve, sentiment=0.35
2025-09-19 18:26:21 | INFO | {'message': 'I just tried JavaScript! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:21', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-19 18:26:21 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried JavaScript! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:21', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-19 18:26:21 | INFO | Processed message from Alice, sentiment=0.19
2025-09-19 18:26:26 | INFO | {'message': 'I just tried a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:26', 'category': 'entertainment', 'sentiment': 0.05, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-19 18:26:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:26', 'category': 'entertainment', 'sentiment': 0.05, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-19 18:26:26 | INFO | Processed message from Bob, sentiment=0.05
2025-09-19 18:26:31 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:31', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-19 18:26:31 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:31', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-19 18:26:31 | INFO | Processed message from Bob, sentiment=0.56
2025-09-19 18:26:36 | INFO | {'message': 'I just saw a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:36', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:26:36 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:36', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:26:36 | INFO | Processed message from Bob, sentiment=0.34
2025-09-19 18:26:41 | INFO | {'message': 'I just tried an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-19 18:26:41', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-19 18:26:41 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-19 18:26:41', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-19 18:26:41 | INFO | Processed message from Eve, sentiment=0.62
2025-09-19 18:26:46 | INFO | {'message': 'I just saw travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:26:46', 'category': 'travel', 'sentiment': 0.09, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-19 18:26:46 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:26:46', 'category': 'travel', 'sentiment': 0.09, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-19 18:26:46 | INFO | Processed message from Charlie, sentiment=0.09
2025-09-19 18:26:51 | INFO | {'message': 'I just shared a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:51', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-19 18:26:51 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 18:26:51', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-19 18:26:51 | INFO | Processed message from Alice, sentiment=0.87
2025-09-19 18:26:56 | INFO | {'message': 'I just loved recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:56', 'category': 'food', 'sentiment': 0.14, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-19 18:26:56 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 18:26:56', 'category': 'food', 'sentiment': 0.14, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-19 18:26:56 | INFO | Processed message from Bob, sentiment=0.14
2025-09-19 18:27:01 | INFO | {'message': 'I just found game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:01', 'category': 'gaming', 'sentiment': 0.96, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-19 18:27:01 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:01', 'category': 'gaming', 'sentiment': 0.96, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-19 18:27:01 | INFO | Processed message from Eve, sentiment=0.96
2025-09-19 18:27:06 | INFO | {'message': 'I just shared a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:27:06', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-19 18:27:06 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:27:06', 'category': 'other', 'sentiment': 0.73, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-19 18:27:06 | INFO | Processed message from Charlie, sentiment=0.73
2025-09-19 18:27:11 | INFO | {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 18:27:11', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:27:11 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-19 18:27:11', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:27:11 | INFO | Processed message from Alice, sentiment=0.78
2025-09-19 18:27:16 | INFO | {'message': 'I just shared travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:16', 'category': 'travel', 'sentiment': 0.72, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-19 18:27:16 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:16', 'category': 'travel', 'sentiment': 0.72, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-19 18:27:16 | INFO | Processed message from Eve, sentiment=0.72
2025-09-19 18:27:21 | INFO | {'message': 'I just tried recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-19 18:27:21', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-19 18:27:21 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-19 18:27:21', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-19 18:27:21 | INFO | Processed message from Bob, sentiment=0.43
2025-09-19 18:27:26 | INFO | {'message': 'I just saw a meme! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:27:26', 'category': 'humor', 'sentiment': 0.93, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-19 18:27:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a meme! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:27:26', 'category': 'humor', 'sentiment': 0.93, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-19 18:27:26 | INFO | Processed message from Charlie, sentiment=0.93
2025-09-19 18:27:31 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-19 18:27:31', 'category': 'tech', 'sentiment': 0.49, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-19 18:27:31 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-19 18:27:31', 'category': 'tech', 'sentiment': 0.49, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-19 18:27:31 | INFO | Processed message from Bob, sentiment=0.49
2025-09-19 18:27:36 | INFO | {'message': 'I just found a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-19 18:27:36', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-19 18:27:36 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-19 18:27:36', 'category': 'entertainment', 'sentiment': 0.2, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-19 18:27:36 | INFO | Processed message from Alice, sentiment=0.2
2025-09-19 18:27:41 | INFO | {'message': 'I just shared game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:27:41', 'category': 'gaming', 'sentiment': 0.13, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-19 18:27:41 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:27:41', 'category': 'gaming', 'sentiment': 0.13, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-19 18:27:41 | INFO | Processed message from Charlie, sentiment=0.13
2025-09-19 18:27:46 | INFO | {'message': 'I just tried a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:27:46', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-19 18:27:46 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-19 18:27:46', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-19 18:27:46 | INFO | Processed message from Alice, sentiment=0.75
2025-09-19 18:27:51 | INFO | {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:51', 'category': 'gaming', 'sentiment': 0.93, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-19 18:27:51 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:51', 'category': 'gaming', 'sentiment': 0.93, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-19 18:27:51 | INFO | Processed message from Eve, sentiment=0.93
2025-09-19 18:27:56 | INFO | {'message': 'I just saw travel! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:56', 'category': 'travel', 'sentiment': 0.62, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-19 18:27:56 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:27:56', 'category': 'travel', 'sentiment': 0.62, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-19 18:27:56 | INFO | Processed message from Eve, sentiment=0.62
2025-09-19 18:28:01 | INFO | {'message': 'I just loved game! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-19 18:28:01', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-19 18:28:01 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved game! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-19 18:28:01', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-19 18:28:01 | INFO | Processed message from Eve, sentiment=0.75
2025-09-19 18:28:06 | INFO | {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-19 18:28:06', 'category': 'tech', 'sentiment': 0.7, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-19 18:28:06 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-19 18:28:06', 'category': 'tech', 'sentiment': 0.7, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-19 18:28:06 | INFO | Processed message from Bob, sentiment=0.7
2025-09-19 18:28:11 | INFO | {'message': 'I just loved a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:28:11', 'category': 'other', 'sentiment': 0.13, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-19 18:28:11 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-19 18:28:11', 'category': 'other', 'sentiment': 0.13, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-19 18:28:11 | INFO | Processed message from Eve, sentiment=0.13
2025-09-19 18:28:16 | INFO | {'message': 'I just loved an app! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-19 18:28:16', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:28:16 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-19 18:28:16', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:28:16 | INFO | Processed message from Alice, sentiment=0.72
2025-09-19 18:28:21 | INFO | {'message': 'I just loved an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-19 18:28:21', 'category': 'other', 'sentiment': 0.8, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:28:21 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-19 18:28:21', 'category': 'other', 'sentiment': 0.8, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-19 18:28:21 | INFO | Processed message from Alice, sentiment=0.8
2025-09-19 18:28:26 | INFO | {'message': 'I just shared Python! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:28:26', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-19 18:28:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-19 18:28:26', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-19 18:28:26 | INFO | Processed message from Charlie, sentiment=0.51
2025-09-19 18:28:31 | INFO | {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 18:28:31', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-19 18:28:31 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-19 18:28:31', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-19 18:28:31 | INFO | Processed message from Bob, sentiment=0.17
2025-09-19 18:28:31 | INFO | Consumer stopped by user.
2025-09-19 18:28:35 | INFO | Consumer closed.
